document_id,title,rapporteurs,shadow_rapporteurs,summary_link
2010/0186(NLE),EU/Georgia Agreement: common aviation area,AMERIKS Andris (S&D),"DELI Andor (EPP), CUFFE Ciarán (Greens/EFA)",https://oeil.secure.europarl.europa.eu/oeil/en/document-summary?id=1153163
2010/0180(NLE),EU/Jordan agreement: Euro-Mediterranean Aviation Agreement,AMERIKS Andris (S&D),"CUFFE Ciarán (Greens/EFA), LUNDGREN Peter (ECR)",https://oeil.secure.europarl.europa.eu/oeil/en/document-summary?id=1153081
2007/0181(NLE),"EC/Morocco Euro-Mediterranean aviation agreement, protocol following the accession of Bulgaria and Romania",SCHULZE Sven (EPP),"RIQUET Dominique (Renew), CUFFE Ciarán (Greens/EFA), PORĘBA Tomasz Piotr (ECR), KONEČNÁ Kateřina (GUE/NGL)",https://oeil.secure.europarl.europa.eu/oeil/en/document-summary?id=1006118
2023/2060(INI),Electric aviation – a solution for short- and mid-range flights,BERGKVIST Erik (S&D),"MARINESCU Marian-Jean (EPP), OETJEN Jan-Christoph (Renew), DALUNDE Jakop G. (Greens/EFA), ZŁOTOWSKI Kosma (ECR), DALY Clare (The Left)",https://oeil.secure.europarl.europa.eu/oeil/en/document-summary?id=1772341
2023/2059(INI),Building a comprehensive European port strategy,BERENDSEN Tom (EPP),"VAN BREMPT Kathleen (S&D), RASMUSSEN Bergur Løkke (Renew), PAULUS Jutta (Greens/EFA), VAN OVERTVELDT Johan (ECR), PIMENTA LOPES João (The Left)",https://oeil.secure.europarl.europa.eu/oeil/en/document-summary?id=1772385
2022/2140(INI),Ensuring European transportation works for women,ŁUKACIJEWSKA Elżbieta Katarzyna (EPP),"TAX Vera (S&D), MELCHIOR Karen (Renew), KUHNKE Alice (Greens/EFA), FEST Nicolaus (ID)",https://oeil.secure.europarl.europa.eu/oeil/en/document-summary?id=1752644
2022/2023(INI),The New EU Urban Mobility Framework,NOVAKOV Andrey (EPP),"SCHIEDER Andreas (S&D), GHEORGHE Vlad (Renew), CUFFE Ciarán (Greens/EFA), FIDANZA Carlo (ECR), HAIDER Roman (ID), PIMENTA LOPES João (The Left)",https://oeil.secure.europarl.europa.eu/oeil/en/document-summary?id=1739657
2022/2022(INI),Action plan to boost long distance and cross border passenger rail,TARDINO Annalisa (ID),"BRAUNSBERGER-REINHOLD Karolin (EPP), AMERIKS Andris (S&D), KOVAŘÍK Ondřej (Renew), DEPARNAY-GRUNENBERG Anna (Greens/EFA), ROOKMAKER Dorien (ECR), PIMENTA LOPES João (The Left)",https://oeil.secure.europarl.europa.eu/oeil/en/document-summary?id=1719860
2022/2021(INI),Large transport infrastructure projects in the EU,NOVAKOV Andrey (EPP),"CREȚU Corina (S&D), CHASTEL Olivier (Renew), PEKSA Mikuláš (Greens/EFA), KUHS Joachim (ID), OMARJEE Younous (The Left)",https://oeil.secure.europarl.europa.eu/oeil/en/document-summary?id=1743170
2021/2015(INI),Towards Future-proof Inland Waterway Transport (IWT) in Europe,NAGTEGAAL Caroline (Renew),"BERENDSEN Tom (EPP), TAX Vera (S&D), DELLI Karima (Greens/EFA), VAN OVERTVELDT Johan (ECR), PELLETIER Anne-Sophie (The Left)",https://oeil.secure.europarl.europa.eu/oeil/en/document-summary?id=1668745
2021/2014(INI),EU Road Safety Policy Framework 2021-2030 – Recommendations on next steps towards 'Vision Zero',KOUNTOURA Elena (The Left),"VOZEMBERG-VRIONIDI Elissavet (EPP), GARCÍA MUÑOZ Isabel (S&D), KYUCHYUK Ilhan (Renew), METZ Tilly (Greens/EFA), ZŁOTOWSKI Kosma (ECR)",https://oeil.secure.europarl.europa.eu/oeil/en/document-summary?id=1666901
2020/2269(INI),Investigation of alleged contraventions and maladministration in the application of Union law in relation to the protection of animals during transport within and outside the Union,"BUDA Daniel (EPP), CARVALHAIS Isabel (S&D)","KELLEHER Billy (Renew), WAITZ Thomas (Greens/EFA), LUNDGREN Peter (ECR), CONTE Rosanna (ID)",https://oeil.secure.europarl.europa.eu/oeil/en/document-summary?id=1686640
2020/2115(INI),Connectivity and EU-Asia relations,BÜTIKOFER Reinhard (Greens/EFA),"DELI Andor (EPP), OLEKAS Juozas (S&D), DZHAMBAZKI Angel (ECR), MARIANI Thierry (ID)",https://oeil.secure.europarl.europa.eu/oeil/en/document-summary?id=1644436
2019/2205(INI),Implementation report on the road safety aspects of the Roadworthiness Package,LUTGEN Benoît (EPP),"UJHELYI István (S&D), GHEORGHE Vlad (Renew), METZ Tilly (Greens/EFA), ZŁOTOWSKI Kosma (ECR), KOUNTOURA Elena (GUE/NGL)",https://oeil.secure.europarl.europa.eu/oeil/en/document-summary?id=1652672
2019/2193(INI),Technical and operational measures for more efficient and cleaner maritime transport,DELLI Karima (Greens/EFA),"ADAMOWICZ Magdalena (EPP), TAX Vera (S&D), NAGTEGAAL Caroline (Renew), VAN OVERTVELDT Johan (ECR), LECHANTEUX Julie (ID)",https://oeil.secure.europarl.europa.eu/oeil/en/document-summary?id=1652719
2019/2192(INI),Revision of the Trans-European Transport Network (TEN-T) guidelines,GIESEKE Jens (EPP),"GARCÍA MUÑOZ Isabel (S&D), RIQUET Dominique (Renew), DALUNDE Jakop G. (Greens/EFA), PORĘBA Tomasz Piotr (ECR), KOUNTOURA Elena (GUE/NGL)",https://oeil.secure.europarl.europa.eu/oeil/en/document-summary?id=1642949
2019/2191(INI),Railway safety and signalling: Assessing the state of play of the European Rail Traffic Management System (ERTMS) deployment,BILBAO BARANDICA Izaskun (Renew),"THALER Barbara (EPP), AMERIKS Andris (S&D), DALUNDE Jakop G. (Greens/EFA), FIDANZA Carlo (ECR), HAIDER Roman (ID), DALY Clare (GUE/NGL)",https://oeil.secure.europarl.europa.eu/oeil/en/document-summary?id=1664211
