node,display_name,country,citations,first_publication,community
A5062826665,Noah Castelo,CA,769,2015,37
A5040330662,J. Marc Overhage,US,230,2008,12
A5068726018,Walter Sujansky,US,18,2009,12
A5098493965,S. A. Faus,Unknown,18,2009,12
A5113705331,J. Fröhlich,CA,18,2009,12
A5004923254,Boulevard Haussmann,Unknown,15,2012,10
A5103234310,Jean‐Philippe Bouchaud,FR,290,1994,10
A5014455800,Jan Pöschko,AT,30,2012,34
A5012794147,Martha G. Russell,US,150,2011,34
A5109593357,June A. Flora,US,425,1991,34
A5109803327,Neil Rubens,LV,150,2011,34
A5110761464,Rafael Sirera Pérez,JP,15,2015,34
A5008894601,Florian Geigl,AT,14,2016,34
A5024320659,Q. Vera Liao,US,601,2012,6
A5104045637,Wai‐Tat Fu,US,1173,2003,6
A5002454564,Athanasios Mazarakis,DE,118,2016,34
A5021197359,Simon Caton,IE,197,2013,34
A5050131784,Margeret Hall,US,197,2013,34
A5051954808,Isabella Peters,DE,254,2014,34
A5076808584,Jens‐Erik Mai,US,13,2016,34
A5086321313,Martin Chorley,GB,115,2015,34
A5065801789,Noemi Festic,CH,239,2018,94
A5030089337,R. Carretero-González,US,365,2007,18
A5041797013,D. J. Frantzeskakis,GR,596,2003,18
A5064525551,Peter Schmelcher,DE,69,2005,18
A5105984950,A. S. Rodrigues,PT,17,2009,18
A5112582815,Yu. S. Kivshar,AU,17,2009,18
A5002555329,Kathy McKeown,US,139,2017,12
A5006374446,Chris Kedzie,US,251,2016,12
A5040172025,Siddharth Varia,US,39,2018,12
A5046116522,Ruiqi Zhong,CN,105,2018,12
A5056054965,Desmond Upton Patton,US,473,2014,12
A5063207239,Ethan Adams,US,13,2018,12
A5068693328,William R. Frey,US,166,2018,12
A5082742715,Fei-Tzin Lee,US,37,2018,12
A5074962353,Anne Fries,DE,12,2016,37
A5081463963,Sarah S. Müller,DE,12,2016,37
A5022713560,Lance Kaplan,US,994,2012,26
A5035700260,Mandana Saebi,US,56,2020,26
A5068157871,Nitesh V. Chawla,US,3628,2008,26
A5004080961,Laura C. Mahrenbach,DE,12,2018,31
A5044689056,Katja Mayer,AT,12,2018,31
A5005827103,Varun Gauri,US,11,2018,37
A5020023760,Shomikho Raha,US,11,2018,37
A5046774571,Owen Ozier,US,11,2018,37
A5080021656,Karima Saleh,US,11,2018,37
A5080692642,Herwig Rollett,AT,18,2005,34
A5009926823,Annie Franco,US,1631,2013,17
A5033090175,Neil Malhotra,US,6428,2007,17
A5112478704,Andrew Healy,US,2442,2009,17
A5031465162,Alison K. Cohen,US,537,2013,46
A5081540617,David H. Rehkopf,US,1404,2005,46
A5103128511,Barbara Abrams,US,605,2013,46
A5108118128,Madhukar Rai,IN,537,2013,46
A5003827477,Yotam Margalit,GB,452,2013,17
A5014605453,Cecilia Hyunjung Mo,US,685,2013,17
A5004064928,Alexander Kuo,GB,592,2008,17
A5004283810,Heather Jacobs,NL,212,2014,14
A5020685414,Sandro Federici,JP,212,2014,14
A5051563238,Mirella Salvatore,US,818,2013,14
A5066450158,Simone Rossi,IT,818,2013,14
A5076132658,Riccardo Biancalani,IT,212,2014,14
A5079593682,Alessandro Ferrara,AT,818,2013,14
A5080489231,Robert P. Van Houweling,US,610,2008,17
A5089018218,Christian R. Grose,US,198,2014,17
A5112277542,Laurel Harbridge,Unknown,351,2011,17
A5091086309,Brian F. Harrison,US,316,2011,17
A5100628305,Wenqiang Wang,CN,128,2016,14
A5112379605,Benoît Monin,US,293,2011,17
A5042582957,LinChiat Chang,Unknown,95,2017,17
A5051235794,Eduardo F. Bruera,US,95,2017,17
A5102319914,Randall K. Thomas,US,143,2009,17
A5023783426,Diego Rybski,DE,1435,2008,10
A5028862879,Christopher P. Kempes,US,224,2018,10
A5034032356,Marcus J. Hamilton,US,354,2015,10
A5016714981,Elizabeth Weitz,US,74,2020,61
A5053721837,Thomas N. Robinson,US,1245,2013,61
A5075085475,Gregg Sparkman,US,365,2019,4
A5078983867,Gregory M. Walton,US,3415,2009,29
A5027163198,Stéphane Bordas,LU,45,2022,46
A5049640253,Matthias Klee,LU,45,2022,46
A5067971785,Sara Wade,GB,45,2022,46
A5068815897,Graciela Muñiz‐Terrera,US,45,2022,46
A5071664854,Anja Leist,LU,45,2022,46
A5078801518,Jung Hyun Kim,LU,45,2022,46
A5058712244,Jarvis T. Chen,US,1354,2002,46
A5073481219,Pamela D. Waterman,US,1558,2002,46
A5078276438,Nancy Krieger,US,2031,1993,46
A5108504913,S. V. Subramanian,US,843,2005,46
A5057977875,Jayanth R. Banavar,US,2332,1993,14
A5069264300,Francesca Colaiori,IT,661,2000,14
A5076985100,Amos Maritan,IT,2905,1993,14
A5103065585,Andrea Rinaldo,IT,521,2000,14
A5076904986,Alan S. Gerber,US,2444,2002,17
A5078466552,Conor M. Dowling,IE,1458,2009,17
A5091874463,David Doherty,US,1396,2009,17
A5021565845,L.J Zigerell,US,80,2017,17
A5006886926,Shinsuke Suzuki,JP,535,2015,37
A5034758042,R. Adachi,CA,77,2015,37
A5067776184,Simon Dunne,US,515,2012,37
A5019984358,Sifan Xu,US,86,2019,42
A5004781553,M. Maria Glymour,US,1187,2012,46
A5005903867,Thu T. Nguyen,US,182,2016,46
A5047818687,Rita Hamad,US,283,2015,46
A5054865844,Jay Bhattacharya,US,526,2013,46
A5008388581,Gregory Ferenstein,US,63,2018,17
A5081350253,David Broockman,US,556,2017,17
A5004297349,Linjuan Rita Men,US,1041,2011,42
A5025609075,Wan‐Hsiu Sunny Tsai,US,1051,2011,42
A5048158777,Jingyi Sun,CN,27,2022,42
A5054933332,Aimei Yang,US,111,2016,42
A5064588407,Jieun Shin,KR,27,2022,42
A5100698498,Hye Min Kim,US,27,2022,42
A5101413310,Wenlin Liu,US,206,2016,42
A5083923676,S. V. Subramanian,CN,3815,2002,46
A5089515279,Lorna T. Haughton,US,95,2006,46
A5041853167,Brianna Heggeseth,US,68,2013,46
A5086871945,Esa M. Davis,US,126,2013,46
A5033390129,Paulo Kemper,KR,68,2010,7
A5035143437,Koji Suzuki,JP,218,1990,7
A5101619159,James R. Morrison,US,101,2010,7
A5008750243,Jacob N. Shapiro,US,562,2011,17
A5056976160,C. Christine Fair,US,101,2012,17
A5050455964,Simone Pigolotti,JP,414,2005,9
A5051471901,Matteo Marsili,IT,1197,1997,10
A5013969270,Mark R. Segal,US,52,2011,46
A5028088513,Elissa S. Epel,US,870,2011,46
A5033401378,Dejana Braithwaite,US,52,2011,46
A5036458979,Barbara Laraia,US,241,2011,46
A5005698641,Ali A. Valenzuela,US,163,2012,17
A5040005024,Melissa R. Michelson,US,382,2011,17
A5012993271,Stefania Bracco,IT,43,2018,14
A5067301450,Marta Gomez San Juan,IT,43,2018,14
A5090197777,Özgül Calicioglu,US,43,2018,14
A5007825736,Laust Hvas Mortensen,DK,72,2016,9
A5014871838,James White,US,42,2016,9
A5030044044,Benjamin J. Newman,US,187,2012,17
A5018591093,Jacob J. Jackson,US,29,2021,10
A5019659933,Elisa Heinrich Mora,US,29,2021,10
A5027319334,Cate Heine,US,75,2021,10
A5003659449,Edward H. Haertel,US,43,2012,17
A5052801401,M. Ken Cor,CA,43,2012,17
A5053214136,Sze Yan Liu,US,190,2010,46
A5073422847,Laura D. Kubzansky,US,562,2001,46
A5090423728,Jessica R. Marden,US,136,2014,46
A5102954880,Stefan Walter,GB,164,2013,46
A5109095102,Tuc T. Nguyen,US,39,2014,46
A5045605391,Eliana La Ferrara,US,34,2015,14
A5077832807,A. Sevınj Y.,AZ,34,2015,14
A5096090974,R. Fulper,Unknown,34,2015,14
A5096105687,Menczer Filippo,Unknown,34,2015,14
A5110312338,Kerri Rowe,US,34,2015,14
A5113707661,Belinda Lewis,AU,34,2015,14
A5060547298,Aric A. Prather,US,783,2011,46
A5075509540,Ekaterina Protsenko,LI,27,2020,46
A5076016483,Jue Lin,US,587,2011,46
A5045303930,Brent A. Coull,US,633,2006,46
A5103142621,Ruihua Yin,CN,48,2006,46
A5050751082,Connor Raso,US,43,2007,17
A5007257231,Colin H. McCubbins,Unknown,35,2013,17
A5004364082,Shuji Hashimoto,JP,165,1997,7
A5018654304,Hiroya Yamada,JP,53,2014,7
A5019497011,Sadao Suzuki,JP,171,1995,7
A5022967320,Kenji Wakai,JP,205,1995,7
A5049649080,Miyuki Kawado,JP,142,2003,7
A5053483719,Akiko Tamakoshi,JP,444,1995,7
A5057472292,Norihiro Aoyama,JP,53,2014,7
A5102776322,Yoshiyuki Watanabe,JP,226,2005,7
A5014850692,Pooja Loftus,US,32,2017,46
A5054104367,Sanjhavi Agarwal,US,32,2017,46
A5064421397,Steven M. Asch,QA,1240,2000,46
A5069904661,Veronica Yank,US,32,2017,46
A5091507181,Utkarsh Mittal,KR,29,2014,17
A5046829638,Andrew V. Papachristos,US,58,2019,10
A5086653394,Daniel M. Abrams,US,861,2003,10
A5038461315,Joaquín M. Alfei,BE,182,2015,0
A5044810664,Laura Luyten,BE,414,2012,0
A5082765103,Anna Elisabeth Schnell,BE,25,2019,0
A5087293181,Natalie Schroyens,BE,70,2016,0
A5087334854,Tom Beckers,BE,552,2008,0
A5042867745,Bei Yan,US,32,2020,42
A5046174260,Yuanfeixue Nan,US,14,2022,42
A5056877038,Jack Lipei Tang,US,14,2022,42
A5064533411,Lichen Zhen,US,14,2022,42
A5033202133,Mariola Sánchez‐González,ES,38,2007,140
A5033604079,M. Henry H. Stevens,US,38,2007,140
A5081756270,Steven E. Finkel,US,58,2007,140
A5090632618,Joshua S. Lee,US,38,2007,140
A5051269080,Quynh C. Nguyen,US,257,2013,46
A5081071171,Theresa L. Osypuk,US,1255,2003,46
A5103010962,Nicole M. Schmidt,US,399,2012,46
A5035092950,Wim Van Den Noortgate,BE,611,2013,0
A5086107192,Eric L. Sigwald,BE,20,2020,0
A5007581334,Elizabeth Popp,US,28,2010,17
A5054164624,Shripad Tuljapurkar,US,1416,1980,46
A5060346034,Shayna Fae Bernstein,IL,22,2018,46
A5088640284,Carol C. Horvitz,US,663,2003,46
A5022356762,Camilla Calmasini,FR,31,2021,46
A5010618515,Yoshizo Matsuka,JP,347,1997,7
A5030551724,Hirofumi Yatani,JP,240,1998,7
A5072777516,Atsushi Yamashita,JP,373,1997,7
A5073754156,Takuo Kuboki,JP,461,1997,7
A5087950314,Kenji Maekawa,JP,202,1998,7
A5024051863,Marc Meredith,US,488,2008,17
A5019467370,Robert A. Hiatt,US,32,1993,46
A5038787110,Joshua Demb,US,20,2017,46
A5039402425,Monika A. Izano,IN,20,2017,46
A5074539440,Tomi Akinyemiju,US,103,2016,46
A5102916016,Dejana Braithwaite,US,103,2016,46
A5109213705,Min-Lin Fang,US,151,2017,46
A5017723224,Heewook Lee,US,64,2014,140
A5021207672,Wazim Mohammed Ismail,US,20,2018,140
A5022257191,Karin E. Kram,US,20,2018,140
A5034248060,Lacey L. Westphal,US,20,2018,140
A5050511434,Zuly Negro,US,20,2018,140
A5050864877,Ivan Y. Moreno,US,20,2018,140
A5078007096,Haixu Tang,US,35,2014,140
A5110911008,Jasmine Lau,US,20,2018,140
A5088459011,Sanjay Basu,CA,408,2008,12
A5028335770,Hitoshi Tamiaki,JP,22,2010,7
A5056509156,Daniel Citterio,JP,22,2010,7
A5108387033,Shin-ichi Sasaki,JP,22,2010,7
A5111822228,Kosuke Takano,JP,22,2010,7
A5010765598,Roy Elis,US,22,2009,17
A5028023648,William H. Dow,US,96,2016,46
A5030922434,Luis Rosero‐Bixby,CR,108,2015,46
A5040217094,Jorge Azofeifa,CR,16,2019,46
A5085792505,Alejandro Leal,CR,16,2019,46
A5014317276,Dalton Conley,US,564,2013,5
A5051143676,Jason D. Boardman,US,567,2009,5
A5032499168,Xiaoyu Qi,CN,39,2018,26
A5044080500,Anning Tian,CN,14,2018,26
A5100638587,Shuyi Li,AU,14,2018,26
A5100662579,Ming Li,MY,28,2018,26
A5021191533,Wendan Wei,CN,14,2018,26
A5100430890,Jialin Wang,CN,90,2018,26
A5040014977,Kelly Luyck,BE,28,2016,0
A5054185030,Michael S. Fanselow,US,26,2016,0
A5103134241,Raymond Y. Cho,US,3008,2000,10
A5103757534,Peter Hallett,AU,26,2000,10
A5051629081,Jérôme Stucki,AT,13,2019,14
A5060932978,Frédéric David Meylan,AT,13,2019,14
A5069179682,D. van Beers,AT,13,2019,14
A5100349166,Sang Hoon Lee,KR,97,2015,10
A5102922371,Jinhyuk Yun,KR,25,2016,10
A5049511943,Siddharth Krishna Kumar,US,11,2016,46
A5085988625,Marcus W. Feldman,US,2660,2000,46
A5040548484,Nobutaka. Kosuge,JP,22,1990,7
A5070501597,Koji Tohda,JP,22,1990,7
A5104507164,Hitoshi Nagashima,JP,22,1990,7
A5109973480,Hidenari Inoue,JP,22,1990,7
A5110498594,Tsuneo SHIRAI,JP,22,1990,7
A5112703569,Kazuhiko Watanabe,JP,22,1990,7
A5054929973,Crhistian Luis Bender,AR,28,2017,0
A5108410566,Vı́ctor A. Molina,AR,99,2015,0
A5003032006,Latha Palaniappan,US,32,2017,46
A5026636003,Caroline A. Thompson,US,40,2013,46
A5029096199,Katherine Hastings,US,32,2017,46
A5029117574,Mark R. Cullen,US,110,2015,46
A5081545266,Derek Boothroyd,US,11,2017,46
A5017207620,Xiaoou Chen,CN,233,2009,26
A5100885747,Deshun Yang,US,233,2009,26
A5003624135,Shigeo Sato,JP,11,2009,7
A5016990047,Kyoko Ishizaki,JP,11,2009,7
A5055053019,Tomofumi Mito,JP,11,2009,7
A5013564127,Liba Pejchar,US,1969,2009,18
A5063465602,Peter Kareiva,US,2985,2001,18
A5081728722,Harold A. Mooney,CA,11352,1990,18
A5083865603,Joshua Goldstein,US,2223,2009,18
A5086875492,Robert J. Shallenberger,US,1946,2009,18
A5111459905,James Salzman,US,2142,2002,18
A5022076088,Magnus Gäfvert,SE,1508,1998,4
A5024865861,Carlos Canudas de Wit,FR,2181,1996,4
A5086903916,P. Lischinsky,VE,2181,1996,4
A5103649964,Karl Johan Åström,SE,2079,1998,4
A5051928392,Karen M. Carney,US,1887,2004,18
A5070912696,Scott M. Swinton,US,1440,2007,18
A5077466677,Claire Kremen,US,1877,2000,18
A5100609014,Wei Zhang,CN,1440,2007,18
A5022372948,Brendan J. M. Bohannan,US,4131,2001,18
A5051745258,Jessica J. Hellmann,US,1511,2001,18
A5110142999,J.B. Hughes,GB,2383,1999,18
A5040225125,Fang Wu,US,2734,2004,12
A5022540761,Wojciech Galuba,FR,641,2008,12
A5023905564,Sitaram Asur,US,1255,2011,12
A5088230932,Emily McKenzie,CA,526,2014,18
A5112181713,Stephen Posner,US,448,2014,18
A5008131785,Hyoung‐il Kim,KR,180,2016,141
A5037440071,Oh Seok Kwon,KR,180,2016,141
A5064690703,Wonyong Choi,KR,180,2016,141
A5100374317,Jae‐Hong Kim,KR,379,2009,141
A5100739938,Sujeong Kim,KR,180,2016,141
A5000474356,Nan Cao,FI,996,2009,26
A5065034146,Xiaohan Jiao,CN,69,2021,26
A5101497511,Tian Gao,CN,38,2023,26
A5101908670,Yang Shi,Unknown,165,2018,26
A5078091066,Peter Juslin,SE,3122,1995,4
A5081378294,Anders Winman,SE,2013,1995,4
A5020381437,J. Tracy Watson,US,380,1997,142
A5054876523,Kathryn E. Cramer,US,301,1997,142
A5060429114,David E. Karges,US,278,1997,142
A5084408816,Berton R. Moed,US,380,1997,142
A5110187108,Scott T. Smith,US,278,1997,142
A5110275612,Anna-Carin Olsson,SE,275,2003,4
A5022028487,Gary W. Luck,AU,190,2003,18
A5113890082,Marc L. Imhoff,US,190,2003,18
A5010053907,Mohsen Bahrami,IR,158,2013,143
A5026258669,Payam Abbaszadeh,IR,158,2013,143
A5006360335,Isabelle Guyon,FR,239,2019,6
A5018708118,Ritik Dutta,IN,159,2019,6
A5048876983,Kristin P. Bennett,US,326,2006,6
A5078508030,Andrew Yale,US,173,2019,6
A5081749318,Saloni Dash,US,218,2019,6
A5108132519,Adrien Pavão,FR,159,2019,6
A5004258058,Sascha Rothe,CH,137,2017,8
A5046542764,Eric Malmi,CH,435,2015,8
A5062587302,Jonathan Mallinson,GB,434,2017,8
A5080125160,Aliaksei Severyn,CH,2036,2010,8
A5110468664,Sebastian Krause,DE,126,2017,8
A5050455801,Michael J. Brzozowski,US,515,2008,12
A5039738213,Elisabeth Gidengil,CA,413,2001,17
A5058723753,Olivier Bergeron-Boutin,US,67,2021,17
A5016859213,Kelsey A. Finkel,US,32,2023,55
A5034097798,Catherine Chiabaut,Unknown,32,2023,55
A5044686474,Pia Wennerholm,SE,301,1999,4
A5044386913,Leo Poom,SE,322,2002,4
A5026691482,Mats P. Björkman,SE,194,1997,4
A5087196723,Sverker Runeson,SE,164,2000,4
A5074655383,Hoon Hyung,US,100,2009,141
A5038775008,Shi‐Xia Liu,CH,1468,2009,26
A5047709762,Xifeng Yan,CN,520,2005,33
A5084279065,Jimeng Sun,US,3383,2005,26
A5109855094,Ching‐Yung Lin,US,403,2009,2
A5110836110,Spiros Papadimitriou,GR,191,2003,12
A5102002835,Ana Morais,DE,79,2012,4
A5064547400,Tawfiq Ammari,US,867,2013,6
A5023215207,Animashree Anandkumar,US,460,2010,2
A5038884528,Kamyar Azizzadenesheli,US,431,2018,2
A5100757577,Anqi Liu,CN,105,2015,2
A5113814271,Fanny Yang,CH,62,2019,2
A5055555622,Guillermo Carrascón,IT,66,2020,8
A5021873236,Gi Jin Kim,KR,49,2021,141
A5087627623,Jung Hee Son,KR,49,2021,141
A5038020125,Vineeth N Balasubramanian,IN,26,2022,6
A5035604081,Brendan Meeder,US,111,2010,12
A5017801119,Eric V. Lonsdorf,US,69,2013,18
A5100366029,Lu Lu,US,85,2014,26
A5100455958,Fei Wang,CN,688,2013,26
A5051526027,Wenchao Wu,CN,86,2017,26
A5100369974,Xiangyu Wang,CN,217,2017,26
A5101607322,Kaiyuan Chen,US,56,2018,26
A5108098662,Yixian Zheng,US,86,2017,26
A5014174145,Liangyue Li,CN,188,2015,26
A5068043486,Hanghang Tong,US,3627,2004,26
A5113688113,Norbou Buchler,US,161,2015,23
A5079740733,Praveen Kumar,IN,439,2004,144
A5086419888,Susana Roque‐Malo,US,50,2017,144
A5009956939,Rui Liu,CN,49,2017,144
A5026692271,Peishi Jiang,US,100,2017,144
A5034386740,Luigi Marini,BG,62,2017,144
A5052142792,S. D. Peckham,US,64,2016,144
A5066860059,M. Elag,US,49,2017,144
A5031026877,Shun Sun,CN,47,2016,26
A5077712580,David Gotz,US,531,2009,26
A5018266351,Sana Malik,US,80,2016,26
A5046703129,Hongyuan Zha,CN,1201,2007,26
A5056999690,Shunan Guo,US,46,2019,26
A5071007779,Eunyee Koh,US,774,2018,26
A5073516753,Fan Du,US,246,2013,26
A5100358151,Yejin Kim,KR,46,2019,26
A5100718934,Sungchul Kim,US,759,2018,26
A5100745766,Zhicheng Liu,US,959,2013,9
A5032013640,Xinyue Xu,CN,54,2021,26
A5036729475,Fuling Sun,CN,34,2021,26
A5046855147,Zui Chen,CN,34,2021,26
A5086576776,Jiazhe Wang,JP,34,2021,26
A5100371357,Qing Chen,AU,154,2014,26
A5046324646,Xingyu Lan,CN,130,2021,26
A5101416806,Yanqiu Wu,CN,31,2021,26
A5044554980,Jakub Adámek,PL,23,2022,8
A5062647791,Kali Rigby,Unknown,11,2023,141
A5089790757,A. Giridhar,US,76,2005,144
A5010739172,Brendan Fisher,US,387,2009,18
A5019002025,Paul J. Ferraro,US,526,2010,18
A5025921040,Louise Glew,US,83,2013,18
A5067207898,Robin Naidoo,CA,1360,2009,18
A5073973308,Andrew Balmford,GB,891,2009,18
A5080805411,Michael B. Mascia,US,377,2010,18
A5084955075,Lionel Robert,US,601,2008,33
A5007065406,Philippa Clarke,US,155,2016,6
A5020824659,Xiang Yan,CN,368,2018,6
A5035704151,Iris Gomez-Lopez,US,42,2018,6
A5050525772,V. G. Vinod Vydiswaran,US,245,2009,6
A5055048537,Veronica J. Berrocal,US,42,2018,6
A5067020194,Jean Hardÿ,US,260,2016,6
A5070124702,Tiffany C. Veinot,US,711,2015,6
A5076828903,Robert Goodspeed,US,42,2018,6
A5021273972,Chun Yang,CN,36,2020,145
A5028851796,Spencer Caplan,US,57,2020,145
A5050460997,Jordan Kodner,US,107,2020,145
A5100772330,Fengchi Sun,CN,30,2021,26
A5101454893,Xiang Xu,CN,30,2021,26
A5101528850,Danqing Shi,FI,30,2021,26
A5025176891,Myung-Il Roh,CZ,43,2021,146
A5055636535,Yeong-Min Cho,KR,29,2021,146
A5070999412,Nam-Sun Son,Unknown,29,2021,146
A5077582818,Jisang Ha,NO,29,2021,146
A5100604757,Hye-Won Lee,KR,43,2021,146
A5100638533,Won‐Jae Lee,KR,66,2013,146
A5101743067,Sung-Jun Lee,KR,29,2021,146
A5030115153,Unchitta Kan,US,20,2022,5
A5045928062,Michelle Feng,US,84,2021,5
A5058437817,Joyojeet Pal,US,953,2006,6
A5079673352,Gazal Shekhawat,GB,19,2022,6
A5104099119,Dibyendu Mishra,IN,48,2020,6
A5111640159,Sari Jones,SE,87,2000,4
A5052039290,Scott Graham,GB,75,2004,144
A5054202351,Benjamin L. Ruddell,US,124,2010,18
A5010598164,Yuyan Han,CN,1182,2012,26
A5032353812,Hongyan Sang,CN,1121,2012,26
A5082315337,Quan-Ke Pan,CN,1751,2009,26
A5100623231,Junqing Li,CN,1092,2010,26
A5100676081,Jing Liang,CN,176,2009,26
A5048592919,Chang Kweon Choi,KR,37,2013,146
A5079856009,Ji-Won Kwon,KR,37,2013,146
A5081285125,Si-Bog Park,KR,156,2013,146
A5100759134,Mi Jung Kim,KR,37,2013,146
A5101763579,Seong Ho Jang,KR,156,2013,146
A5007441963,Federica Calanca,IT,34,2019,8
A5055538674,Lara Minkus,DE,34,2019,8
A5068334152,Luiza Sayfullina,FI,34,2019,8
A5008894339,Tapani Raiko,FI,181,2006,8
A5022164041,Aristides Gionis,SE,3263,2007,14
A5036729747,Pyry Takala,FI,85,2015,8
A5045869840,Hannu Toivonen,FI,845,1998,8
A5006811000,Siji Chen,CN,27,2020,26
A5100383819,Pei Liu,AU,27,2020,26
A5086037111,Yueyao Zhang,CN,25,2021,26
A5100397286,Jingwen Li,CN,24,2021,26
A5107049295,Zhaorui Li,CN,24,2021,26
A5010878154,Tommy Enkvist,SE,91,2006,4
A5034445712,Ebba Elwin,SE,75,2007,4
A5000637036,Mandeep K. Dhami,GB,766,2004,30
A5043542278,Klaus Fiedler,DE,2357,2001,29
A5057860811,Shahram Ebadollahi,US,479,2010,26
A5022696348,Dawei Zhou,US,323,2015,26
A5026754644,Kangyang Wang,US,31,2015,26
A5073158087,Jingrui He,US,1038,2004,26
A5018820623,Jian Zhao,CA,339,2012,26
A5021357065,Lionel M. Ni,CN,538,2008,26
A5026127661,Haipeng Zeng,CN,87,2017,26
A5064259306,Bing Ni,HK,52,2014,26
A5091466289,Huamin Qu,HK,1323,2010,26
A5043995958,Yingfeng Meng,CN,27,2018,2
A5088580933,Chaoyang Xu,CN,27,2018,2
A5100639021,Xiao Ma,CN,27,2018,2
A5101988408,Na Wei,CN,27,2018,2
A5102746398,Li Gao,CN,27,2018,2
A5045129894,Hoshin V. Gupta,US,23,2020,144
A5034925233,Håkan Nilsson,SE,559,2005,4
A5042234223,Rui Mata,CH,2573,2004,4
A5028526938,Mohamad Hejazi,SA,187,2009,144
A5073692263,Xin‐Zhong Liang,US,30,2013,144
A5075184717,Ximing Cai,US,187,2009,144
A5101510424,Xing Yuan,CN,30,2013,144
A5036589740,Yiliang He,CN,27,2014,141
A5081839704,Kyle J. Moor,US,27,2014,141
A5100335250,Bo Zhang,CN,27,2014,141
A5108954761,Ling Ge,CN,27,2014,141
A5087662609,Charles Yang,US,71,2020,145
A5047720824,Vladimir Barash,US,401,2008,2
A5009365383,Larissa Samaan,DE,12,2022,4
A5016126001,Shahar Hechtlinger,DE,12,2022,4
A5044400218,John Gubernath,DE,12,2022,4
A5046186024,Lukas Maximilian Eggeling,DE,12,2022,4
A5070589846,Ksenija Gumenik,DE,12,2022,4
A5071972809,Nadine Fleischhut,DE,12,2022,4
A5090816854,Christina Leuker,DE,144,2016,4
A5007617722,John A. Goldman,US,40,1989,18
A5080935177,James H. Morrissey,US,40,1989,18
A5084819417,Edward J. Sondik,GB,40,1989,18
A5085892323,Howard Ozer,US,40,1989,18
A5090193403,Richard B. Warnecke,US,175,1989,18
A5111418182,D Gillings,US,40,1989,18
A5112166142,A D Kaluzny,US,62,1989,18
A5113434097,L Ford,GB,62,1989,18
A5010579391,V. Srinivasan,IN,21,2014,144
A5026091724,Idan Szpektor,US,377,2004,8
A5045872048,Jonathan Berant,IL,1298,2008,8
A5065717258,Mor Geva,IL,581,2018,8
A5018565911,Danaja Maldeniya,US,19,2020,33
A5078214801,Kurt Plarre,US,29,2007,144
A5016651894,Bill Stanley,US,21,2011,18
A5049138897,Erik Nelson,US,347,2010,18
A5065786865,C. Fissore,US,21,2011,18
A5073734489,Nasser Olwero,US,115,2011,18
A5075242969,Andrew J. Plantinga,US,424,2003,18
A5078199331,Marc Conte,US,21,2011,18
A5072773368,Yongqi Lou,CN,20,2018,26
A5101539993,Xin Yan,CN,32,2017,26
A5024817853,Christian Kuehn,DE,19,2014,18
A5038648317,Erik A. Martens,SE,53,2014,18
A5019835473,Daniele Pighin,US,77,2005,8
A5091118886,Mikhail Kozhevnikov,RU,29,2017,8
A5018530326,Lecheng Zheng,US,89,2019,26
A5082599714,Hongxia Yang,CN,1150,2014,26
A5101580523,Yu Cheng,NO,285,2019,26
A5020430034,Robin Kundis Craig,US,160,2017,18
A5033226054,Keith H. Hirokawa,US,14,2021,18
A5041965085,Margaret A. Palmer,US,66,2015,18
A5042091183,Lydia Olander,US,44,2018,18
A5043265962,Craig Anthony Arnold,US,137,2017,18
A5076605687,J. B. Ruhl,US,301,2002,18
A5058000822,Urban Lyxzèn,Unknown,29,2004,4
A5019444857,Hong Zhou,HK,223,2010,26
A5024059541,Panpan Xu,CN,219,2011,26
A5075947472,Conglei Shi,Unknown,514,2011,26
A5024686404,Brian D. Ziebart,US,93,2011,2
A5081065957,Lev Reyzin,US,86,2010,2
A5070426983,Karan Bhanot,US,92,2020,6
A5102947598,John Erickson,US,120,2020,6
A5008463509,Xintao Wu,US,76,2019,26
A5100358933,Lei Ying,CN,111,2016,26
A5102706243,Qinghai Zhou,US,24,2019,26
A5102225605,Jane Loveday,Unknown,15,2015,4
A5052933431,Yinglong Xia,FI,165,2018,26
A5066817250,Meijia Wang,US,15,2018,26
A5100380588,Wei Fan,CN,1233,2002,27
A5100700905,Jian Kang,US,203,2018,26
A5024754042,Beverley Wemple,NL,14,2018,18
A5060298310,Nitin K. Singh,CA,14,2018,18
A5085014912,Arne Bomblies,US,25,2014,18
A5007211079,James F. Mooney,US,23,2005,142
A5082589200,Michael Mendelow,US,23,2005,142
A5083294641,Karen J Stanko,US,23,2005,142
A5089345020,David A. Podeszwa,US,23,2005,142
